"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.637915744E2,6.358627167E0,-9.734706573E0,-1.791324921E0,1.176458654E1
2.638015984E2,5.508694611E0,-7.503446503E0,-2.155068512E0,9.554671424E0
2.638116234E2,4.836292877E0,-5.504802704E0,-2.507435760E0,7.744663692E0
2.638216474E2,4.249662781E0,-3.730242920E0,-2.979853363E0,6.391703377E0
2.638316724E2,3.545976105E0,-2.023791504E0,-3.439248047E0,5.338361707E0
2.638416964E2,2.903811493E0,-3.872447205E-1,-3.609893188E0,4.649022316E0
2.638517214E2,2.232906647E0,1.122964783E0,-3.600911865E0,4.383319320E0
2.638617454E2,1.596879272E0,2.300116882E0,-3.608845367E0,4.567748457E0
2.638717694E2,1.111887817E0,2.983894958E0,-3.514092407E0,4.742232500E0
2.638817944E2,7.936495972E-1,3.242706757E0,-3.185375977E0,4.614287259E0
2.638918184E2,5.469625854E-1,3.215014343E0,-2.734363861E0,4.255846687E0
2.639018434E2,3.601510620E-1,2.982248383E0,-2.302511902E0,3.784848116E0
2.639118646E2,1.624122620E-1,2.618055725E0,-1.821412354E0,3.193452126E0
2.639218896E2,1.152603149E-2,2.216440887E0,-1.415157166E0,2.629717259E0
2.639319136E2,-5.194198608E-2,1.765578461E0,-1.059496765E0,2.059732669E0
2.639419386E2,-1.212478638E-2,1.220561829E0,-7.399113464E-1,1.427370656E0
2.639519626E2,-6.586303711E-3,7.122189331E-1,-5.539979553E-1,9.023374771E-1
2.639619866E2,7.379653931E-2,2.682421875E-1,-3.442840576E-1,4.426412912E-1
2.639720116E2,1.797761536E-1,-8.367599487E-2,-1.664538574E-1,2.588977098E-1
2.639820356E2,3.432362366E-1,-3.622467041E-1,-4.999603271E-2,5.015310479E-1
2.639920606E2,5.183720398E-1,-5.382806396E-1,1.083746338E-1,7.551163353E-1
2.640020846E2,7.017407227E-1,-5.571414185E-1,2.134561157E-1,9.210918061E-1
2.640121096E2,9.093589783E-1,-5.228627014E-1,1.052311707E-1,1.054226140E0
2.640221336E2,1.084195404E0,-4.854405212E-1,-1.040336609E-1,1.192457620E0
2.640321586E2,1.366957397E0,-5.357359314E-1,-2.929408264E-1,1.497130536E0
2.640421826E2,1.767374725E0,-7.376660156E-1,-9.509724426E-1,2.138250022E0
2.640522066E2,2.188898163E0,-1.520388336E0,-1.431622925E0,3.025293384E0
2.640622316E2,2.892135773E0,-2.755469971E0,-2.074535980E0,4.501195799E0
2.640722556E2,3.833977203E0,-4.531227264E0,-3.001707916E0,6.651439854E0
2.640822806E2,4.891228638E0,-6.994355164E0,-3.983067169E0,9.418595745E0
2.640923046E2,6.479425964E0,-1.023017624E1,-5.106481018E0,1.314213130E1
2.641023296E2,8.227790222E0,-1.447250427E1,-6.767127686E0,1.797064075E1
2.641123536E2,1.005159760E1,-2.009271698E1,-8.406518555E0,2.398794372E1
2.641223786E2,1.137424713E1,-2.512944305E1,-8.955726471E0,2.900116278E1
2.641324026E2,1.203108124E1,-2.779495010E1,-8.111033020E0,3.135434617E1
2.641424266E2,1.276710068E1,-2.945065704E1,-7.780520325E0,3.302842044E1
2.641524516E2,1.325164307E1,-2.957908997E1,-6.730753326E0,3.310334798E1
2.641624756E2,1.326736038E1,-2.832200409E1,-4.795278168E0,3.164100915E1
2.641725006E2,1.330957260E1,-2.714694763E1,-3.408412170E0,3.042562673E1
2.641825246E2,1.329265778E1,-2.619627457E1,-2.290836182E0,2.946502134E1
2.641925496E2,1.310030777E1,-2.546235077E1,-1.349743195E0,2.866655154E1
2.642025736E2,1.240904526E1,-2.425765594E1,-5.511538696E-1,2.725292731E1
2.642125986E2,1.124790985E1,-2.237172775E1,-1.140628052E-1,2.504042110E1
2.642226226E2,1.000743942E1,-2.018672150E1,-7.065307617E-2,2.253125741E1
2.642326476E2,8.924441528E0,-1.787837173E1,-6.152206421E-2,1.998213245E1
2.642426716E2,8.048163757E0,-1.555640030E1,-2.287243652E-1,1.751647353E1
2.642526956E2,7.266489258E0,-1.307845322E1,-6.906637573E-1,1.497747713E1
2.642627206E2,6.484216003E0,-1.042417282E1,-1.132694550E0,1.232848057E1
2.642727446E2,5.813011780E0,-7.860304413E0,-1.564696198E0,9.900695208E0
2.642827696E2,5.187911682E0,-5.558990021E0,-2.098785553E0,7.888073179E0
2.642927936E2,4.643493805E0,-3.480711823E0,-2.625689850E0,6.369586854E0
2.643028186E2,4.203708344E0,-1.539398804E0,-2.854863281E0,5.309534525E0
2.643128426E2,3.975882111E0,1.667532349E-1,-2.701582031E0,4.809780730E0
2.643228676E2,3.808829498E0,1.623374176E0,-2.617307281E0,4.898246959E0
2.643328916E2,3.561244354E0,2.839445343E0,-2.628234558E0,5.258567115E0
2.643429166E2,3.273991699E0,3.635489960E0,-2.426603851E0,5.461155111E0
2.643529406E2,3.010539551E0,4.030518494E0,-1.945055237E0,5.393669214E0
2.643629646E2,2.680326233E0,4.086951141E0,-1.392703857E0,5.082021486E0
2.643729896E2,2.405797119E0,3.815565491E0,-9.839039612E-1,4.616759339E0
2.643830136E2,2.268532562E0,3.203787689E0,-8.038284302E-1,4.007073207E0
2.643930386E2,2.137405243E0,2.392774200E0,-6.837780762E-1,3.280460639E0
2.644030626E2,1.915716248E0,1.685195618E0,-4.165837097E-1,2.585226295E0
2.644130876E2,1.728156281E0,1.162183228E0,-2.098635864E-1,2.093140394E0
2.644231116E2,1.638941803E0,7.047344971E-1,-1.359173584E-1,1.789204984E0
2.644331366E2,1.599124603E0,3.415896606E-1,-3.847000122E-2,1.635653672E0
2.644431606E2,1.593286743E0,1.374142456E-1,4.221221924E-2,1.599758479E0
2.644531856E2,1.632355499E0,8.442443848E-2,1.137634277E-1,1.638491403E0
2.644632096E2,1.819017334E0,8.876541138E-2,7.619155884E-2,1.822774949E0
2.644732336E2,2.106419678E0,1.028361511E-1,-8.202941895E-2,2.110523148E0
2.644832586E2,2.337988129E0,1.564247131E-1,-2.794688416E-1,2.359822030E0
2.644932826E2,2.562670898E0,3.451821899E-1,-5.032534790E-1,2.634330454E0
2.645033076E2,2.804118805E0,5.301974487E-1,-7.782316589E-1,2.958012191E0
2.645133316E2,2.970872040E0,5.213658142E-1,-1.074465637E0,3.201933696E0
2.645233566E2,3.099604340E0,2.606080627E-1,-1.347348175E0,3.389809837E0
2.645333806E2,3.308869171E0,-3.282673645E-1,-1.523531799E0,3.657529740E0
2.645434056E2,3.660637665E0,-1.425485687E0,-1.641935577E0,4.257725919E0
2.645534296E2,4.277055817E0,-3.279530182E0,-1.867965546E0,5.704193190E0
2.645634546E2,5.046455841E0,-5.936504974E0,-2.626587982E0,8.222394560E0
2.645734786E2,6.114484863E0,-9.530231781E0,-3.727548523E0,1.192085823E1
2.645835036E2,7.451803894E0,-1.413420776E1,-5.048701172E0,1.675692674E1
2.645935276E2,9.231752472E0,-2.015244278E1,-6.219117279E0,2.302224193E1
2.646035516E2,1.101933517E1,-2.717493942E1,-6.741231537E0,3.008898940E1
2.646135766E2,1.214664093E1,-3.235162445E1,-5.899681549E0,3.505673591E1
2.646236006E2,1.256891281E1,-3.484648636E1,-5.229824524E0,3.741131173E1
2.646336256E2,1.268552032E1,-3.522879135E1,-4.318818970E0,3.769140967E1
2.646436496E2,1.267354523E1,-3.390793808E1,-2.417921906E0,3.627965490E1
2.646536746E2,1.268926254E1,-3.141816559E1,-8.042774963E-1,3.389344148E1
2.646636986E2,1.265812729E1,-2.847603378E1,1.725910950E-1,3.116315892E1
2.646737236E2,1.267863464E1,-2.590183685E1,6.839277649E-1,2.884650214E1
2.646837476E2,1.240784775E1,-2.343332016E1,3.439846802E-1,2.651779600E1
2.646937726E2,1.160641434E1,-2.073697723E1,-6.635700989E-1,2.377333388E1
2.647037966E2,1.044512924E1,-1.764815048E1,-1.799857178E0,2.058634077E1
2.647138216E2,9.000633087E0,-1.442460388E1,-2.996618500E0,1.726442341E1
2.647238456E2,7.411986694E0,-1.128368546E1,-4.209845581E0,1.414149582E1
2.647338706E2,5.895041199E0,-8.087232513E0,-5.138065338E0,1.124964692E1
2.647438946E2,4.561165009E0,-4.950355682E0,-5.794300690E0,8.881675974E0
2.647539196E2,3.664679260E0,-2.068997498E0,-6.111042023E0,7.419936612E0
2.647639436E2,3.274440765E0,3.505709839E-1,-6.140081635E0,6.967457558E0
2.647739676E2,3.283272400E0,1.938768311E0,-5.737269287E0,6.888755990E0
2.647839926E2,3.567531281E0,2.624642029E0,-5.127437439E0,6.775443890E0
2.647940166E2,3.537294159E0,2.641407166E0,-4.608167267E0,6.381589719E0
2.648040416E2,3.164120178E0,2.498005371E0,-4.071533203E0,5.729665781E0
2.648140656E2,2.721191254E0,2.526745605E0,-3.576362915E0,5.155550106E0
2.648240906E2,2.137405243E0,2.529440002E0,-3.252735901E0,4.641859405E0
2.648341146E2,1.618733826E0,2.374961243E0,-3.366499329E0,4.426517574E0
2.648441396E2,1.125808868E0,1.950743408E0,-3.284469910E0,3.982535378E0
2.648541636E2,5.586383057E-1,1.372346191E0,-3.292702789E0,3.610720494E0
2.648641886E2,1.146615601E-1,7.083270264E-1,-3.376378784E0,3.451783328E0
2.648742126E2,-2.326162720E-1,8.487350464E-2,-2.979553986E0,2.989825379E0
2.648842376E2,-4.808001709E-1,-3.805087280E-1,-2.356100464E0,2.434576984E0
2.648942616E2,-6.619235229E-1,-7.677534485E-1,-1.702559509E0,1.981488579E0
2.649042866E2,-8.324189758E-1,-9.683363342E-1,-1.110091553E0,1.692010598E0
2.649143099E2,-9.918374634E-1,-1.025218048E0,-6.409671021E-1,1.563858186E0
2.649243349E2,-1.012045441E0,-1.081650696E0,-2.730322266E-1,1.506237298E0
2.649343589E2,-7.481442261E-1,-1.000369720E0,-1.589694214E-1,1.259257971E0
2.649443829E2,-3.728746033E-1,-8.955876160E-1,-3.302133179E-1,1.024769966E0
2.649544079E2,1.616638184E-2,-7.505392456E-1,-5.198689270E-1,9.131452307E-1
2.649644319E2,5.069956970E-1,-6.676116943E-1,-5.807922363E-1,1.019838043E0
2.649744569E2,1.111588440E0,-7.605683899E-1,-6.590794373E-1,1.499492861E0
2.649844809E2,1.720821533E0,-1.050665131E0,-1.141526184E0,2.316938928E0
2.649945059E2,2.269730072E0,-1.764830017E0,-1.702709198E0,3.341484431E0
2.650045299E2,2.785407715E0,-3.080593872E0,-2.250719604E0,4.723800745E0
2.650145549E2,3.263663177E0,-5.496420135E0,-3.317850494E0,7.202101328E0
2.650245789E2,3.768862610E0,-9.102122040E0,-5.136418762E0,1.111016421E1
2.650346039E2,4.585713959E0,-1.356628876E1,-7.224426727E0,1.603949203E1
2.650446279E2,5.674699402E0,-1.908246780E1,-9.259893951E0,2.195651217E1
2.650546529E2,6.782994690E0,-2.545995575E1,-9.942324829E0,2.816146635E1
2.650646769E2,7.910300446E0,-3.056538895E1,-8.707542572E0,3.275113971E1
2.650747019E2,8.894054718E0,-3.254172913E1,-7.604037323E0,3.458163859E1
2.650847259E2,9.814490662E0,-3.210808090E1,-6.774013367E0,3.425113638E1
2.650947509E2,1.054407349E1,-2.963672012E1,-5.224884796E0,3.188749107E1
2.651047749E2,1.140837616E1,-2.657813049E1,-4.037104797E0,2.920353202E1
2.651147999E2,1.221938965E1,-2.388014099E1,-3.623814240E0,2.706855458E1
2.651248239E2,1.248044678E1,-2.153826096E1,-3.814517670E0,2.518350218E1
2.651348479E2,1.190040298E1,-1.936313416E1,-4.506828003E0,2.317028386E1
2.651448729E2,1.063478485E1,-1.712229401E1,-5.577551422E0,2.091364819E1
2.651548969E2,8.920399933E0,-1.493893433E1,-6.472540283E0,1.856445721E1
2.651649219E2,7.174730072E0,-1.292502228E1,-6.658753052E0,1.621332615E1
2.651749459E2,5.375172272E0,-1.086934708E1,-6.343209229E0,1.368471725E1
2.651849709E2,3.869303741E0,-8.675808563E0,-5.920338593E0,1.119337191E1
2.651949949E2,3.012335815E0,-6.596183167E0,-5.162015533E0,8.901134972E0
2.652050199E2,2.504591675E0,-4.547393646E0,-4.435725861E0,6.828428248E0
2.652150439E2,2.302960968E0,-2.528392181E0,-3.993246002E0,5.257604956E0
2.652250689E2,2.464475098E0,-8.253836060E-1,-3.624412994E0,4.459962461E0
2.652350929E2,2.505639496E0,5.623805237E-1,-2.897674255E0,3.871823502E0
2.652451179E2,2.780767365E0,1.594035187E0,-2.175725555E0,3.873938178E0
2.652551419E2,3.172353058E0,2.386337585E0,-1.866019592E0,4.386394888E0
2.652651669E2,3.181783447E0,3.022364960E0,-1.510808258E0,4.641225856E0
2.652751909E2,2.966531067E0,3.380270691E0,-9.289682007E-1,4.592332570E0
2.652852159E2,2.824476471E0,3.658542023E0,-7.399113464E-1,4.680818931E0
2.652952399E2,2.696941681E0,3.774550781E0,-6.830296326E-1,4.689057209E0
2.653052649E2,2.432292023E0,3.549568634E0,-6.655160522E-1,4.354123745E0
2.653152889E2,2.393223267E0,2.963387604E0,-1.130748596E0,3.973383455E0
2.653253139E2,2.403402100E0,2.428549805E0,-1.295406189E0,3.654076217E0
2.653353379E2,2.421664124E0,1.944306793E0,-1.490899658E0,3.444933646E0
2.653453629E2,2.492915955E0,1.581161957E0,-1.586251373E0,3.351252976E0
2.653553869E2,2.506088562E0,1.336720276E0,-1.638193359E0,3.278868472E0
2.653654119E2,2.524649963E0,1.093326416E0,-1.698517914E0,3.233292933E0
2.653754359E2,2.517913971E0,8.975335693E-1,-1.939666443E0,3.302690295E0
2.653854609E2,2.566562805E0,7.581733704E-1,-2.410736847E0,3.601905556E0
2.653954849E2,2.683320007E0,6.095324707E-1,-2.948119354E0,4.032758835E0
2.654055099E2,2.693648529E0,5.054988098E-1,-3.354673920E0,4.331871253E0
2.654155339E2,2.749781799E0,4.249662781E-1,-3.477568359E0,4.453692622E0
2.654255589E2,2.905757446E0,1.766326904E-1,-3.360062714E0,4.445744806E0
2.654355829E2,3.167263641E0,-5.080435181E-1,-3.196452942E0,4.528463161E0
2.654456079E2,3.604205017E0,-1.528621216E0,-2.692750397E0,4.751618811E0
2.654556319E2,4.250710602E0,-3.029100952E0,-2.104324036E0,5.627803554E0
2.654656569E2,4.805606689E0,-5.259013824E0,-1.947749634E0,7.385445870E0
2.654756809E2,5.511389008E0,-8.576564941E0,-2.215991821E0,1.043280857E1
2.654857049E2,6.609206085E0,-1.334579727E1,-2.855162659E0,1.516390002E1
2.654957299E2,8.108039246E0,-1.943767914E1,-4.241729279E0,2.148385296E1
2.655057539E2,1.001387604E1,-2.657363983E1,-5.749843140E0,2.897407019E1
2.655157789E2,1.220666611E1,-3.352608215E1,-5.986650696E0,3.617790581E1
2.655258029E2,1.402762939E1,-3.779999451E1,-5.073699188E0,4.063688466E1
2.655358279E2,1.512933838E1,-3.916291031E1,-4.191284180E0,4.219238423E1
2.655458519E2,1.528561340E1,-3.741095352E1,-2.871179352E0,4.051509708E1
2.655558769E2,1.450154388E1,-3.379252808E1,-1.414109344E0,3.679985644E1
2.655659009E2,1.360101654E1,-3.009626450E1,-3.695814514E-1,3.302891730E1
2.655759259E2,1.277772858E1,-2.704725494E1,4.055067444E-1,2.991636314E1
2.655859499E2,1.183394119E1,-2.439222610E1,5.863307190E-1,2.711764448E1
2.655959749E2,1.041758652E1,-2.161175812E1,2.149530029E-1,2.399250722E1
2.656059989E2,8.418942719E0,-1.884311554E1,-4.629872131E-1,2.064354516E1
2.656160239E2,6.157894592E0,-1.619347549E1,-1.435215454E0,1.738413523E1
2.656260479E2,4.158202972E0,-1.368529129E1,-2.202070770E0,1.447159167E1
2.656360729E2,2.633473663E0,-1.118713623E1,-2.344125366E0,1.172954067E1
2.656460969E2,1.626367950E0,-8.815617828E0,-2.232457581E0,9.238184738E0
2.656561219E2,1.021625519E0,-6.539600830E0,-2.164498901E0,6.963846151E0
2.656661459E2,6.015989685E-1,-4.284240875E0,-2.351011047E0,4.923808906E0
2.656761709E2,3.335064697E-1,-2.223775635E0,-2.738255768E0,3.543225831E0
2.656861949E2,9.595046997E-2,-4.631369019E-1,-3.059487762E0,3.095830688E0
2.656962199E2,-1.026864624E-1,9.131011963E-1,-3.139122162E0,3.270838769E0
2.657062439E2,-2.017803955E-1,1.926044769E0,-3.156935120E0,3.703593273E0
2.657162689E2,-3.219804382E-1,2.611020355E0,-3.058589630E0,4.034361068E0
2.657262929E2,-3.227288818E-1,3.022514648E0,-2.669099579E0,4.045224505E0
2.657363179E2,-2.234852600E-1,3.258124695E0,-2.262545013E0,3.972962638E0
2.657463419E2,-1.158590698E-1,3.210373993E0,-1.794019318E0,3.679460533E0
2.657563669E2,3.667373657E-2,2.796634369E0,-1.203347626E0,3.044758490E0
2.657663909E2,1.369651794E-1,2.160457306E0,-7.045848083E-1,2.276570883E0
2.657764159E2,1.001417542E-1,1.408720551E0,-3.249742126E-1,1.449182597E0
2.657864399E2,7.993377686E-2,6.026467896E-1,2.694396973E-3,6.079307702E-1
2.657964649E2,1.176553345E-1,-8.113128662E-2,1.552272034E-1,2.109989291E-1
2.658064889E2,9.490264893E-2,-6.020480347E-1,2.508782959E-1,6.590965545E-1
2.658165139E2,5.538482666E-2,-1.049317932E0,2.347119141E-1,1.076673249E0
2.658265379E2,-1.601669312E-2,-1.294358368E0,1.887574768E-1,1.308147356E0
2.658365629E2,-1.227447510E-1,-1.249302063E0,2.124082947E-1,1.273161106E0
2.658465869E2,-2.418969727E-1,-1.105002136E0,-2.335144043E-2,1.131410251E0
2.658566119E2,-3.387455750E-1,-1.036744080E0,-5.912704468E-1,1.240639993E0
2.658666359E2,-4.354444885E-1,-1.074914703E0,-1.047072601E0,1.562502657E0
2.658766609E2,-4.517605591E-1,-1.172212372E0,-1.514700165E0,1.967863318E0
2.658866849E2,-2.335144043E-1,-1.562301178E0,-2.297871552E0,2.788463307E0
2.658967099E2,3.887416077E-1,-2.781964874E0,-2.990780640E0,4.103074144E0
2.659067338E2,1.158141632E0,-4.862189026E0,-3.684887238E0,6.209715623E0
2.659167588E2,2.222278748E0,-7.687114563E0,-4.743635559E0,9.302275606E0
2.659267828E2,3.113375702E0,-1.093266541E1,-6.237528992E0,1.296622725E1
2.659368078E2,3.523223419E0,-1.425545563E1,-7.271878052E0,1.638631529E1
2.659468318E2,4.300706635E0,-1.764111511E1,-7.327711945E0,1.958061241E1
2.659568568E2,5.761219482E0,-2.194361801E1,-7.881260834E0,2.401724992E1
2.659668808E2,7.521558838E0,-2.703782455E1,-8.707991638E0,2.938446737E1
2.659769058E2,9.678124237E0,-3.146007843E1,-8.674760742E0,3.403900847E1
2.659869298E2,1.209589645E1,-3.364239029E1,-8.274493103E0,3.669589039E1
2.659969548E2,1.376477600E1,-3.280398376E1,-7.176825714E0,3.629155875E1
2.660069788E2,1.447115707E1,-3.016347473E1,-6.417005768E0,3.406504892E1
2.660170038E2,1.456067093E1,-2.699411545E1,-5.825585632E0,3.121911041E1
2.660270278E2,1.426653259E1,-2.421918594E1,-4.742288361E0,2.850600321E1
2.660370528E2,1.374516678E1,-2.148646866E1,-3.394491119E0,2.573170253E1
2.660470768E2,1.292771667E1,-1.829360825E1,-2.464624786E0,2.253566809E1
2.660571018E2,1.179846497E1,-1.479014374E1,-2.117047577E0,1.903769991E1
2.660671258E2,1.050829788E1,-1.136796021E1,-2.031725006E0,1.561354380E1
2.660771508E2,9.111702118E0,-8.010591888E0,-2.157762909E0,1.232268796E1
2.660871748E2,7.906408539E0,-5.141059113E0,-2.240989838E0,9.693493706E0
2.660971998E2,6.909182281E0,-2.714754639E0,-2.477797394E0,7.825993386E0
2.661072238E2,5.987698517E0,-7.367678833E-1,-3.110681305E0,6.787613618E0
2.661172488E2,5.126239929E0,7.779322815E-1,-3.825295258E0,6.443321989E0
2.661272728E2,4.387226715E0,1.927841034E0,-4.121229858E0,6.320511439E0
2.661372978E2,3.779939575E0,2.691403198E0,-3.949387207E0,6.093377855E0
2.661473218E2,3.395089874E0,3.170407104E0,-3.464844818E0,5.795107081E0
2.661573468E2,3.094514923E0,3.473975830E0,-2.838696899E0,5.450021171E0
2.661673718E2,2.824027405E0,3.642974396E0,-2.167492676E0,5.093566308E0
2.661773958E2,2.664908295E0,3.457360382E0,-1.353635101E0,4.570274064E0
2.661874208E2,2.440674591E0,3.048410797E0,-6.337820435E-1,3.956182570E0
2.661974448E2,2.118095398E0,2.565964050E0,-4.101470947E-2,3.327488817E0
2.662074698E2,1.815275116E0,2.102228394E0,3.906875610E-1,2.804857347E0
2.662174938E2,1.561852112E0,1.584754486E0,5.556445312E-1,2.293375165E0
2.662275188E2,1.378483429E0,1.020877075E0,5.248086548E-1,1.793831288E0
2.662375428E2,1.160237274E0,5.989045715E-1,3.728746033E-1,1.357892738E0
2.662475678E2,9.586065674E-1,3.165916443E-1,3.034190369E-1,1.054144170E0
2.662575918E2,8.292755127E-1,4.400848389E-2,2.628533936E-1,8.710490968E-1
2.662676168E2,8.439450073E-1,-2.655477905E-1,1.803749084E-1,9.029362724E-1
2.662776408E2,9.827064514E-1,-5.215155029E-1,1.058299255E-1,1.117537634E0
2.662876658E2,1.195563812E0,-9.753717041E-1,-1.332229614E-1,1.548699825E0
2.662976898E2,1.588197327E0,-1.841919708E0,-6.292913818E-1,2.512179652E0
2.663077148E2,2.001038818E0,-3.043171692E0,-1.603465576E0,3.979466315E0
2.663177388E2,2.381397858E0,-4.726421356E0,-2.557282104E0,5.877908332E0
2.663277638E2,3.190764771E0,-6.904541931E0,-3.679199066E0,8.449271263E0
2.663377878E2,3.967499542E0,-9.741741943E0,-5.112618256E0,1.169536037E1
2.663478128E2,4.868326263E0,-1.360625565E1,-6.003864899E0,1.564855223E1
2.663578368E2,6.087540894E0,-1.845182922E1,-6.998396759E0,2.065201474E1
2.663678618E2,7.245383148E0,-2.346520386E1,-7.344626770E0,2.563308236E1
2.663778858E2,8.645421753E0,-2.647409683E1,-7.016958160E0,2.872035554E1
2.663879108E2,1.005623795E1,-2.780572769E1,-6.642586670E0,3.030528620E1
2.663979348E2,1.103190903E1,-2.757056671E1,-5.799390106E0,3.025676934E1
2.664079598E2,1.166344574E1,-2.572505447E1,-4.992867279E0,2.868349905E1
2.664179838E2,1.184397034E1,-2.306867844E1,-4.444407806E0,2.630962407E1
2.664280088E2,1.167811523E1,-2.036649765E1,-3.904330902E0,2.379950423E1
2.664380328E2,1.116423386E1,-1.757150986E1,-3.285218353E0,2.107583298E1
2.664480578E2,1.035531601E1,-1.433913162E1,-2.980601807E0,1.793675702E1
2.664580818E2,9.505383453E0,-1.104508163E1,-2.999462585E0,1.487759788E1
2.664681068E2,8.392148438E0,-8.045169983E0,-3.322191467E0,1.209090036E1
2.664781318E2,7.101981354E0,-5.500611420E0,-3.698658600E0,9.714676555E0
2.664881558E2,5.931565247E0,-3.707190857E0,-3.924089813E0,8.020299944E0
2.664981808E2,4.905000000E0,-2.659070435E0,-3.885320435E0,6.798926052E0
2.665082048E2,3.983815613E0,-2.271526337E0,-3.695365448E0,5.889511400E0
2.665182298E2,3.177143097E0,-2.205214233E0,-3.555705872E0,5.253594229E0
2.665282538E2,2.650388489E0,-2.218985596E0,-3.270099792E0,4.758361994E0
2.665382788E2,2.378404083E0,-2.287692719E0,-2.899171143E0,4.392668582E0
2.665483028E2,2.331551514E0,-2.559976501E0,-2.584675140E0,4.320897792E0
2.665583278E2,2.430495758E0,-3.003204803E0,-2.176623688E0,4.434437890E0
2.665683518E2,2.547103271E0,-3.301534424E0,-1.783391418E0,4.535234236E0
2.665783768E2,2.658022614E0,-3.447929993E0,-1.480720825E0,4.598460570E0
2.665884008E2,2.787503357E0,-3.649261322E0,-1.285377045E0,4.768592802E0
2.665984258E2,2.932551727E0,-3.945794678E0,-1.202898560E0,5.061237024E0
2.666084498E2,3.043321381E0,-4.320166168E0,-1.303788757E0,5.442931735E0
2.666184748E2,3.143014069E0,-4.819677429E0,-1.446292419E0,5.932924213E0
2.666284988E2,3.289259949E0,-5.414839783E0,-1.584604797E0,6.530749823E0
2.666385238E2,3.574117584E0,-6.178401947E0,-1.727258148E0,7.343731193E0
2.666485478E2,3.954476624E0,-7.223229218E0,-1.813478851E0,8.432178321E0
2.666585728E2,4.349654846E0,-8.469238129E0,-1.873803406E0,9.703537034E0
2.666685968E2,4.659061432E0,-9.659712524E0,-1.884580994E0,1.088891845E1
2.666786218E2,4.945116577E0,-1.063852707E1,-1.682351532E0,1.185169789E1
2.666886458E2,5.243895264E0,-1.133323242E1,-1.403481445E0,1.256623869E1
2.666986708E2,5.412145386E0,-1.166928360E1,-1.075363770E0,1.290813328E1
2.667086948E2,5.603447571E0,-1.177571228E1,-6.876699829E-1,1.305905488E1
2.667187198E2,5.845494232E0,-1.166239792E1,-3.793112183E-1,1.305086990E1
2.667287448E2,6.065536652E0,-1.134266281E1,-9.415420532E-2,1.286295454E1
2.667387688E2,6.304739227E0,-1.085273163E1,1.766326904E-1,1.255239896E1
2.667487938E2,6.486161957E0,-1.031430130E1,2.677931213E-1,1.218715805E1
2.667588178E2,6.611900482E0,-9.856104126E0,2.454895020E-1,1.187098486E1
2.667688428E2,6.683002625E0,-9.467362518E0,1.098715210E-1,1.158902709E1
2.667788668E2,6.652166748E0,-9.120833130E0,-1.525328064E-1,1.129000379E1
2.667888918E2,6.591093750E0,-8.851094055E0,-5.352868652E-1,1.104857071E1
2.667989158E2,6.505920868E0,-8.769962769E0,-1.054107971E0,1.097043285E1
2.668089408E2,6.408473511E0,-8.966653748E0,-1.533860321E0,1.112753969E1
2.668189648E2,6.255940704E0,-9.335486755E0,-1.983076172E0,1.141142840E1
2.668289898E2,6.039790192E0,-9.661359100E0,-2.368824005E0,1.163753635E1
2.668390138E2,5.781577148E0,-9.920170898E0,-2.716999969E0,1.179908953E1
2.668490388E2,5.394332428E0,-9.873318329E0,-2.891686707E0,1.161650073E1
2.668590628E2,5.011428680E0,-9.631720734E0,-2.883004761E0,1.123370723E1
2.668690878E2,4.770429840E0,-9.493258667E0,-2.893782349E0,1.101149115E1
2.668791118E2,4.673581238E0,-9.471853180E0,-2.792143707E0,1.092494534E1
2.668891368E2,4.596940613E0,-9.447304230E0,-2.772384796E0,1.086598075E1
2.668991618E2,4.548890533E0,-9.409882050E0,-2.775528259E0,1.081396516E1
2.669091858E2,4.467010803E0,-9.357041931E0,-2.806663513E0,1.074177729E1
2.669192108E2,4.350403290E0,-9.304950256E0,-2.890489197E0,1.067066239E1
2.669292348E2,4.221221924E0,-9.257199554E0,-3.013084259E0,1.061099123E1
2.669392598E2,4.147724762E0,-9.303603058E0,-3.132835236E0,1.065717163E1
2.669492838E2,4.123325500E0,-9.460327148E0,-3.093916168E0,1.077366791E1
2.669593088E2,4.069736938E0,-9.593101044E0,-2.945424957E0,1.082893691E1
2.669693328E2,4.060905304E0,-9.743238831E0,-2.897674255E0,1.094614868E1
2.669793578E2,4.087549896E0,-9.882149963E0,-2.796634369E0,1.105378287E1
2.669893818E2,4.091591492E0,-9.878557434E0,-2.618953857E0,1.100844845E1
2.669994068E2,4.063899078E0,-9.815688171E0,-2.545905762E0,1.092449752E1
2.670094308E2,3.992796936E0,-9.738598480E0,-2.546504517E0,1.082900794E1
2.670194558E2,3.919000397E0,-9.617350616E0,-2.615810394E0,1.070954999E1
2.670294798E2,3.815116425E0,-9.463620300E0,-2.718945923E0,1.055972961E1
2.670395048E2,3.687581635E0,-9.293723602E0,-2.786904602E0,1.037971069E1
2.670495298E2,3.555705872E0,-9.228459320E0,-2.834954681E0,1.028807434E1
2.670595538E2,3.392694855E0,-9.197473755E0,-2.860701141E0,1.021212578E1
2.670695788E2,3.191812592E0,-9.119036865E0,-2.839595032E0,1.007014404E1
2.670796028E2,3.027604065E0,-9.047635345E0,-2.704276428E0,9.916612462E0
