"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.979710000E0,-1.424955345E0,-1.302911821E0,1.535813876E0,2.467144343E0
8.989692000E0,-1.248464157E0,-1.094459022E0,1.858880142E0,2.492376112E0
8.999674000E0,-9.047513723E-1,-9.771822944E-1,2.022453661E0,2.421524126E0
9.009656000E0,-4.332237160E-1,-9.308742468E-1,2.089815339E0,2.328419594E0
9.019637000E0,1.217653424E-1,-9.588919115E-1,2.116522497E0,2.326793497E0
9.029619000E0,5.929953754E-1,-1.085953369E0,2.072911624E0,2.414104562E0
9.039601000E0,9.468881625E-1,-1.268298351E0,1.990146040E0,2.542805372E0
9.049583000E0,1.256937357E0,-1.338502361E0,1.874574069E0,2.624025158E0
9.059565000E0,1.500185621E0,-1.386091972E0,1.715428061E0,2.667302249E0
9.069547000E0,1.651793983E0,-1.410954625E0,1.584911191E0,2.689081591E0
9.079528000E0,1.711640235E0,-1.507016485E0,1.509244128E0,2.734708178E0
9.089510000E0,1.680834180E0,-1.667701918E0,1.506787128E0,2.806570982E0
9.099492000E0,1.676214879E0,-1.733417020E0,1.494293382E0,2.836784024E0
9.109474000E0,1.621409512E0,-1.811671038E0,1.483734480E0,2.848260656E0
9.119455000E0,1.518168148E0,-1.960305652E0,1.437808110E0,2.866169035E0
9.129437000E0,1.467603182E0,-2.081925691E0,1.276402153E0,2.849118485E0
9.139419000E0,1.476696771E0,-2.154142167E0,1.033150966E0,2.808622927E0
9.149401000E0,1.590203506E0,-2.194744501E0,7.015746617E-1,2.799617407E0
9.159383000E0,1.787022539E0,-2.277341246E0,3.085862213E-1,2.911178140E0
9.169364000E0,1.988602375E0,-2.371109536E0,-2.392680645E-3,3.094625270E0
9.179346000E0,2.162509679E0,-2.435165052E0,-2.058102965E-1,3.263255249E0
9.189328000E0,2.301081088E0,-2.446547827E0,-3.088487979E-1,3.372826415E0
9.199310000E0,2.378878877E0,-2.441239140E0,-3.106562088E-1,3.422750433E0
9.209292000E0,2.374990479E0,-2.405557091E0,-2.294406857E-1,3.388204203E0
9.219273000E0,2.336100647E0,-2.363257017E0,-1.355536981E-1,3.325766794E0
9.229255000E0,2.236358843E0,-2.375404608E0,4.301675957E-2,3.262774642E0
9.239237000E0,2.116481566E0,-2.451223114E0,2.058114294E-1,3.245049664E0
9.249219000E0,1.907210303E0,-2.529089754E0,3.141381161E-1,3.183147637E0
9.259201000E0,1.735927230E0,-2.574723179E0,4.230349062E-1,3.133943415E0
9.269182000E0,1.606630089E0,-2.615761278E0,4.945990151E-1,3.109356122E0
9.279164000E0,1.433355455E0,-2.657997763E0,5.520665834E-1,3.069892096E0
9.289146000E0,1.196378914E0,-2.654167544E0,6.323629242E-1,2.979229888E0
9.299128000E0,9.720218343E-1,-2.606575010E0,7.378081030E-1,2.878093210E0
9.309110000E0,7.553953582E-1,-2.506721231E0,8.244919056E-1,2.744824289E0
9.319091000E0,4.895897055E-1,-2.316392169E0,8.734360973E-1,2.523541435E0
9.329073000E0,3.256624299E-1,-2.075069977E0,9.080707636E-1,2.288353981E0
9.339055000E0,1.762274784E-1,-1.846442676E0,8.256432223E-1,2.030293922E0
9.349037000E0,-1.869179428E-2,-1.774243157E0,6.619661345E-1,1.893802346E0
9.359019000E0,-2.845746303E-1,-1.863094815E0,4.941264870E-1,1.948400882E0
9.369000000E0,-8.516381890E-1,-2.139260272E0,3.611632881E-1,2.330699688E0
9.378982000E0,-1.460995243E0,-2.243168803E0,3.561715201E-1,2.700587256E0
9.388964000E0,-1.500936989E0,-2.076962575E0,4.234325534E-1,2.597283294E0
9.398946000E0,-1.320128801E0,-1.765615444E0,4.526838344E-1,2.250568951E0
9.408928000E0,-1.316312909E0,-1.625763348E0,2.928355034E-1,2.112235491E0
9.418909000E0,-1.407724770E0,-1.525832532E0,-2.155758776E-2,2.076130698E0
9.428891000E0,-1.610385171E0,-1.394331284E0,-2.735579643E-1,2.147634533E0
9.438873000E0,-1.820614793E0,-1.237920312E0,-3.406020659E-1,2.227800415E0
9.448855000E0,-1.982713645E0,-9.240685263E-1,-3.832476369E-1,2.220795981E0
9.458837000E0,-2.124750114E0,-5.197321022E-1,-4.362485538E-1,2.230470198E0
9.468818000E0,-2.118231053E0,-4.424237251E-2,-4.232226384E-1,2.160550297E0
9.478800000E0,-1.914718713E0,5.447499990E-1,-3.677460104E-1,2.024385694E0
9.488782000E0,-1.487836302E0,1.135369943E0,-4.602038654E-1,1.927306246E0
9.498764000E0,-1.003688600E0,1.601818123E0,-5.540950922E-1,1.969830824E0
9.508746000E0,-5.749070138E-1,1.969322936E0,-6.800786890E-1,2.161309308E0
9.518727000E0,-1.487993592E-1,2.288243819E0,-8.567879780E-1,2.447914758E0
9.528709000E0,2.189583457E-1,2.476846929E0,-9.687930018E-1,2.668571406E0
9.538691000E0,4.609839571E-1,2.570473423E0,-1.096404390E0,2.832303376E0
9.548673000E0,5.876071662E-1,2.585260154E0,-1.302404575E0,2.953829705E0
9.558655000E0,5.692030549E-1,2.479130851E0,-1.535871617E0,2.971360550E0
9.568636000E0,4.557986462E-1,2.284119485E0,-1.710620481E0,2.889840248E0
9.578618000E0,2.218135411E-1,2.025904688E0,-1.812738594E0,2.727546931E0
9.588600000E0,-1.135511738E-1,1.748795198E0,-1.868676713E0,2.561860880E0
9.598582000E0,-5.522221559E-1,1.505475305E0,-1.840350316E0,2.440961796E0
9.608564000E0,-1.029871847E0,1.240930604E0,-1.678275438E0,2.327477869E0
9.618545000E0,-1.592112622E0,9.372908351E-1,-1.380486685E0,2.306313118E0
9.628527000E0,-2.098705446E0,6.659844142E-1,-1.031345418E0,2.431413820E0
9.638509000E0,-2.422324274E0,4.328553414E-1,-7.306078416E-1,2.566867050E0
9.648491000E0,-2.493226442E0,2.893228617E-1,-4.047915568E-1,2.542389036E0
9.658472000E0,-2.386544577E0,1.932317662E-1,1.055176842E-1,2.396678434E0
9.668454000E0,-2.087187016E0,1.697733217E-1,6.830828422E-1,2.202674463E0
9.678436000E0,-1.683480045E0,1.815607238E-1,1.239953535E0,2.098702963E0
9.688418000E0,-1.104396365E0,1.897883409E-1,1.658444606E0,2.001536774E0
9.698400375E0,-4.827765298E-1,2.251385602E-1,1.967502698E0,2.038339377E0
9.708381375E0,-1.155760646E-2,1.303891084E-1,2.113214727E0,2.117265071E0
9.718363375E0,5.206284803E-1,5.852244258E-2,2.073198137E0,2.138370737E0
9.728345375E0,1.019983036E0,4.062908560E-2,1.879150100E0,2.138509110E0
9.738327375E0,1.436583118E0,2.813563228E-2,1.515372595E0,2.088280817E0
9.748309375E0,1.712734834E0,-2.631334752E-2,1.107251560E0,2.039646788E0
9.758290375E0,1.746604831E0,-1.085634989E-1,7.656741786E-1,1.910149579E0
9.768272375E0,1.388292133E0,-1.453117874E-1,5.610976446E-1,1.504427177E0
9.778254375E0,9.153652382E-1,2.226239651E-2,3.414252808E-1,9.772207304E-1
9.788236375E0,8.484374231E-1,2.924321187E-1,-3.055586793E-2,8.979400125E-1
9.798218375E0,8.371920580E-1,3.784136707E-1,-6.072590733E-1,1.101295160E0
9.808199375E0,8.241644615E-1,3.542784110E-1,-1.307936772E0,1.586019814E0
9.818181375E0,1.164467150E0,3.580719383E-1,-1.840553799E0,2.207223945E0
9.828163375E0,1.652463489E0,2.514182863E-1,-2.225294157E0,2.783124291E0
9.838145375E0,1.993653200E0,4.428637281E-2,-2.460385555E0,3.167035119E0
9.848127375E0,2.257386015E0,-1.162511256E-1,-2.571839917E0,3.423984011E0
9.858108375E0,2.339166927E0,-2.024950714E-1,-2.363241230E0,3.331308343E0
9.868090375E0,2.355006450E0,-3.000209275E-1,-1.812122297E0,2.986612656E0
9.878072375E0,3.071202659E0,-8.769751976E-1,-1.587884501E0,3.566896194E0
9.888054375E0,2.797454733E0,-1.121176412E0,-1.395747918E0,3.321280142E0
9.898036375E0,1.933434480E0,-7.451573221E-1,-1.032067988E0,2.314863421E0
9.908017375E0,8.454325390E-1,-2.385582125E-1,-9.096736316E-1,1.264583850E0
9.917999375E0,2.196003699E-1,1.105511136E-1,-7.764921123E-1,8.144850346E-1
9.927981375E0,-1.849076700E-1,3.466280602E-1,-6.369331811E-1,7.483486725E-1
9.937963375E0,-5.170067149E-1,5.976142372E-1,-4.684572103E-1,9.186353344E-1
9.947945375E0,-7.897611988E-1,1.003438924E0,-4.781741863E-1,1.363547937E0
9.957926375E0,-7.733194131E-1,1.164416425E0,-6.861771888E-1,1.557153705E0
9.967908375E0,-3.772874969E-1,1.024714749E0,-8.090301863E-1,1.359012882E0
9.977890375E0,-3.460586876E-1,1.300409798E0,-9.893623370E-1,1.670227557E0
9.987872375E0,-5.092217320E-1,1.699475688E0,-1.111172191E0,2.093377182E0
9.997854375E0,-8.331545556E-1,1.920704507E0,-1.356711321E0,2.494778132E0
1.000783537E1,-1.152407268E0,2.031130344E0,-1.664280712E0,2.867640716E0
1.001781737E1,-1.359132653E0,1.992646017E0,-1.821883639E0,3.022770205E0
1.002779937E1,-1.679812671E0,1.585792367E0,-2.120249951E0,3.135596896E0
1.003778137E1,-2.183034575E0,1.053135433E0,-2.331318648E0,3.363001760E0
1.004776237E1,-2.601979390E0,6.361047037E-1,-2.406611052E0,3.600930810E0
1.005774437E1,-3.094730101E0,3.475798407E-1,-2.411406938E0,3.938660884E0
1.006772637E1,-3.593361356E0,2.194999440E-1,-2.405008914E0,4.329491187E0
1.007770837E1,-4.055662690E0,1.734858651E-1,-2.272482941E0,4.652168948E0
1.008769037E1,-4.190589530E0,3.491816854E-1,-1.921084576E0,4.623152000E0
1.009767137E1,-4.026541218E0,6.769502825E-1,-1.545641291E0,4.365810676E0
1.010765337E1,-3.545118318E0,9.296950096E-1,-1.277490320E0,3.881259875E0
1.011763537E1,-2.909866285E0,1.006813791E0,-9.808382660E-1,3.231569202E0
1.012761737E1,-2.259417922E0,9.409156702E-1,-6.095120785E-1,2.522260221E0
1.013759937E1,-1.618785281E0,8.313974673E-1,-2.926999942E-1,1.843193105E0
1.014758037E1,-1.072690423E0,7.435016830E-1,1.241773188E-2,1.305225534E0
1.015756237E1,-5.257155579E-1,6.602557509E-1,2.614873378E-1,8.835667107E-1
1.016754437E1,-3.029442430E-2,6.035035528E-1,4.018352046E-1,7.256761137E-1
1.017752637E1,4.267771608E-1,5.797844687E-1,3.496751174E-1,8.003508373E-1
1.018750837E1,7.271106219E-1,4.993482699E-1,1.500961985E-1,8.947443322E-1
1.019748937E1,8.875389236E-1,5.031590465E-1,-1.481842321E-1,1.030947590E0
1.020747137E1,1.101268104E0,5.487483251E-1,-5.472128463E-1,1.346609840E0
1.021745337E1,1.174511497E0,4.096445265E-1,-1.000606971E0,1.596402269E0
1.022743537E1,1.137771687E0,1.603777233E-1,-1.399622283E0,1.810852827E0
1.023741737E1,9.413999659E-1,-6.427478716E-2,-1.616719460E0,1.871936686E0
1.024739837E1,7.477360904E-1,-3.032569959E-1,-1.773762224E0,1.948667876E0
1.025738037E1,5.206992316E-1,-6.706369706E-1,-1.938898703E0,2.116650613E0
1.026736237E1,1.591302198E-1,-1.120016470E0,-2.021505243E0,2.316515220E0
1.027734437E1,-1.721297497E-1,-1.527576903E0,-2.016655562E0,2.535748312E0
1.028732637E1,-5.491319025E-1,-1.920765903E0,-1.948453639E0,2.790584004E0
1.029730738E1,-8.486239493E-1,-2.275475838E0,-1.869823791E0,3.064994928E0
1.030728937E1,-1.037121810E0,-2.555878480E0,-1.625303757E0,3.201522881E0
1.031727137E1,-1.114209162E0,-2.815025616E0,-1.274588932E0,3.284875678E0
1.032725337E1,-1.184704363E0,-3.044736407E0,-9.103588521E-1,3.391562686E0
1.033723537E1,-1.154678911E0,-3.191975437E0,-5.178938106E-1,3.433686732E0
1.034721637E1,-1.042767296E0,-3.256718147E0,-1.922143872E-1,3.424985123E0
1.035719837E1,-9.090537536E-1,-3.272341030E0,1.341327882E-1,3.398909553E0
1.036718037E1,-7.381010485E-1,-3.250213120E0,4.420424867E-1,3.362154078E0
1.037716237E1,-5.195561010E-1,-3.247057085E0,7.041363269E-1,3.362904433E0
1.038714338E1,-2.305510354E-1,-3.214583988E0,9.333249611E-1,3.355264443E0
1.039712537E1,1.074525279E-1,-3.218506593E0,1.079860863E0,3.396532087E0
1.040710737E1,4.425237125E-1,-3.290674390E0,1.180851633E0,3.524028342E0
1.041708937E1,7.418075985E-1,-3.309874015E0,1.357700086E0,3.653613832E0
1.042707137E1,1.018235888E0,-3.363369606E0,1.446438600E0,3.800163688E0
1.043705237E1,1.260218815E0,-3.473002269E0,1.546931772E0,4.005358177E0
1.044703437E1,1.430757537E0,-3.581471335E0,1.633030853E0,4.188173088E0
1.045701638E1,1.594785385E0,-3.665777075E0,1.656886323E0,4.327416582E0
1.046699837E1,1.780436236E0,-3.701512041E0,1.670710895E0,4.434232682E0
1.047698037E1,1.988170851E0,-3.736109724E0,1.634832380E0,4.536961110E0
1.048696137E1,2.127726347E0,-3.771072273E0,1.537718314E0,4.594864863E0
1.049694337E1,2.165969476E0,-3.772824683E0,1.380557436E0,4.564161336E0
1.050692537E1,2.209204373E0,-3.696876953E0,1.158632213E0,4.459810733E0
1.051690737E1,2.249219209E0,-3.627160016E0,8.849877834E-1,4.358724608E0
1.052688938E1,2.326019463E0,-3.627472842E0,6.518037468E-1,4.358184701E0
1.053687037E1,2.390213705E0,-3.605494328E0,4.110797256E-1,4.345307520E0
1.054685238E1,2.521142803E0,-3.568643713E0,1.160964668E-1,4.370910360E0
1.055683437E1,2.601263691E0,-3.534652095E0,-1.292263895E-1,4.390562342E0
1.056681637E1,2.661637362E0,-3.467663176E0,-3.050837392E-1,4.382017508E0
1.057679837E1,2.630585724E0,-3.376601271E0,-4.339236277E-1,4.302290914E0
1.058677937E1,2.524499105E0,-3.315612473E0,-4.702681661E-1,4.193749390E0
1.059676137E1,2.353535875E0,-3.287078353E0,-4.378336608E-1,4.066412857E0
1.060674337E1,2.072412271E0,-3.245581540E0,-3.373755723E-1,3.865554868E0
1.061672538E1,1.800955870E0,-3.174078279E0,-1.638606173E-1,3.653089825E0
1.062670637E1,1.622921602E0,-3.075236068E0,6.753709495E-2,3.477860357E0
1.063668838E1,1.490760494E0,-3.026037011E0,2.776305135E-1,3.384722374E0
1.064667037E1,1.367840912E0,-2.950422865E0,4.956538528E-1,3.289628639E0
1.065665237E1,1.314383327E0,-2.794846290E0,7.446510994E-1,3.176991435E0
1.066663437E1,1.279415808E0,-2.644062386E0,1.052781823E0,3.120307722E0
1.067661537E1,1.247182447E0,-2.523970225E0,1.291354069E0,3.097335158E0
1.068659737E1,1.244320820E0,-2.406107899E0,1.449622993E0,3.072311238E0
1.069657904E1,1.159084788E0,-2.262383484E0,1.599008828E0,3.003112687E0
1.070656104E1,9.629984111E-1,-2.102651147E0,1.667662742E0,2.851246536E0
1.071654304E1,5.832387114E-1,-1.960622279E0,1.752492977E0,2.693592165E0
1.072652404E1,7.431343317E-2,-1.755580745E0,1.878182970E0,2.571994850E0
1.073650604E1,-3.648469609E-1,-1.441646076E0,1.921992064E0,2.430125554E0
1.074648804E1,-8.535683548E-1,-1.099629422E0,1.892116885E0,2.349014710E0
1.075647004E1,-1.448587452E0,-7.537634003E-1,1.754062369E0,2.396518238E0
1.076645204E1,-1.953783960E0,-3.297165969E-1,1.583631821E0,2.536508337E0
1.077643304E1,-2.375967548E0,1.228853765E-1,1.397843560E0,2.759400157E0
1.078641504E1,-2.812235325E0,5.452601686E-1,1.158147406E0,3.089867568E0
1.079639704E1,-3.277032251E0,8.780670190E-1,8.367804140E-1,3.494301579E0
1.080637904E1,-3.637825338E0,1.203044740E0,5.423052416E-1,3.869778393E0
1.081636104E1,-4.030958789E0,1.192746624E0,1.558276941E-1,4.206608555E0
1.082634204E1,-4.480983894E0,7.486836317E-1,-1.112830571E-1,4.544461218E0
1.083632404E1,-4.918642139E0,1.966231513E-1,-2.890635377E-1,4.931050485E0
1.084630604E1,-5.312615250E0,-2.665345082E-1,-2.930963624E-1,5.327365852E0
1.085628804E1,-5.581455608E0,-4.095155954E-1,2.087222099E-2,5.596497599E0
1.086627004E1,-5.696174471E0,-2.147308087E-1,4.047594702E-1,5.714572876E0
1.087625104E1,-5.754765911E0,1.708755219E-1,7.668880606E-1,5.808153444E0
1.088623304E1,-5.695490931E0,7.573126602E-1,1.074609479E0,5.845248065E0
1.089621504E1,-5.271480673E0,1.373676141E0,1.285936038E0,5.597242725E0
1.090619704E1,-4.637226759E0,1.919812807E0,1.550807891E0,5.253052288E0
1.091617804E1,-3.751897498E0,2.443302622E0,1.773545877E0,4.815799780E0
1.092616004E1,-2.762522298E0,2.868589912E0,1.941366813E0,4.430490112E0
1.093614204E1,-1.982647571E0,3.111390572E0,2.029055167E0,4.210547180E0
1.094612404E1,-1.231438819E0,3.240083403E0,1.980001706E0,3.991865326E0
1.095610604E1,-4.823432511E-1,3.311403354E0,1.944612018E0,3.870344053E0
1.096608704E1,1.887504601E-1,3.359191771E0,1.926794382E0,3.877155230E0
1.097606904E1,7.370152205E-1,3.530383919E0,1.864594041E0,4.059989285E0
1.098605104E1,1.131313437E0,3.722903787E0,1.620925362E0,4.215125352E0
1.099603304E1,1.337333064E0,3.856858528E0,1.180161077E0,4.249305543E0
1.100601504E1,1.337060584E0,3.969342000E0,6.330242443E-1,4.236050827E0
1.101599604E1,1.198500284E0,4.084564600E0,1.266390149E-1,4.258651001E0
1.102597804E1,9.924023044E-1,4.115186176E0,-2.717657197E-1,4.241871781E0
1.103596004E1,8.262419772E-1,4.026697923E0,-6.280786693E-1,4.158299506E0
1.104594204E1,6.252731752E-1,3.866775405E0,-9.410146344E-1,4.028452199E0
1.105592404E1,3.812495703E-1,3.648159122E0,-1.097163359E0,3.828600743E0
1.106590504E1,5.669518769E-2,3.330785705E0,-1.096021982E0,3.506937687E0
1.107588704E1,-3.226049209E-1,2.998556559E0,-9.607127345E-1,3.165183144E0
1.108586904E1,-7.708314228E-1,2.665677788E0,-7.206623125E-1,2.866944946E0
1.109585104E1,-1.225000450E0,2.361026451E0,-4.601045724E-1,2.699401456E0
1.110583304E1,-1.656985726E0,2.042587963E0,-1.890265218E-1,2.636948674E0
1.111581404E1,-2.044608176E0,1.771469823E0,5.950945258E-2,2.705932243E0
1.112579604E1,-2.340262696E0,1.573619926E0,3.442899048E-1,2.841064007E0
1.113577804E1,-2.496148880E0,1.359863263E0,7.326022538E-1,2.935420479E0
1.114576004E1,-2.536446721E0,1.210682373E0,1.152589189E0,3.037725402E0
1.115574104E1,-2.491573434E0,1.074458913E0,1.656595716E0,3.179105141E0
1.116572304E1,-2.232845251E0,8.804518059E-1,2.182626439E0,3.244171924E0
1.117570504E1,-1.841533207E0,7.319383755E-1,2.593493911E0,3.263922335E0
1.118568704E1,-1.281983321E0,6.224904853E-1,2.914219537E0,3.244017748E0
1.119566904E1,-7.413234490E-1,5.125561067E-1,2.914051137E0,3.050240687E0
1.120565004E1,-4.908965582E-1,3.864129540E-1,2.528506787E0,2.604542373E0
1.121563204E1,-2.639631951E-1,4.764089119E-1,1.796167585E0,1.876928345E0
1.122561404E1,2.295698726E-1,5.147818494E-1,8.103644478E-1,9.871135787E-1
1.123559604E1,6.529445386E-1,4.533013004E-1,-1.145773602E-1,8.030856809E-1
1.124557804E1,9.384786969E-1,4.353924483E-1,-6.624966232E-1,1.228499338E0
1.125555904E1,1.135290713E0,4.184267521E-1,-1.009107800E0,1.575520391E0
1.126554104E1,1.373555980E0,2.983226037E-1,-1.313591030E0,1.923843497E0
1.127552304E1,1.661891540E0,1.502357277E-1,-1.506270819E0,2.247955970E0
1.128550504E1,1.918577290E0,-6.645916075E-2,-1.696431627E0,2.561881321E0
1.129548704E1,2.175633169E0,-3.244228202E-1,-1.834644603E0,2.864358684E0
1.130546804E1,2.302147620E0,-5.959105048E-1,-1.922299043E0,3.057814024E0
1.131545004E1,2.331751488E0,-8.040500396E-1,-2.034595989E0,3.197364901E0
1.132543204E1,2.398322039E0,-9.495354894E-1,-2.041006876E0,3.289266684E0
1.133541404E1,2.385641182E0,-1.069195834E0,-2.123170781E0,3.367835766E0
1.134539604E1,2.414901234E0,-1.132718816E0,-2.388018075E0,3.580143881E0
1.135537704E1,2.534681447E0,-1.123493956E0,-2.873496019E0,3.992972336E0
1.136535904E1,2.665567861E0,-1.128188978E0,-2.795987667E0,4.024376899E0
1.137534104E1,2.719976202E0,-7.548664775E-1,-2.271437459E0,3.623192249E0
1.138532304E1,2.481249590E0,-2.355922124E-1,-2.405573756E0,3.463941153E0
1.139530404E1,2.248855512E0,-6.507483244E-2,-2.456897106E0,3.331355466E0
1.140528604E1,2.048329344E0,1.901052600E-1,-2.143679305E0,2.971052688E0
1.141526804E1,1.908370391E0,5.340750298E-1,-1.815989061E0,2.687922982E0
1.142525004E1,1.775409969E0,7.356332311E-1,-1.670247796E0,2.546166630E0
1.143523204E1,1.676482682E0,8.298090711E-1,-1.569762225E0,2.441993186E0
1.144521304E1,1.655619231E0,8.992614216E-1,-1.465536191E0,2.386952549E0
1.145519504E1,1.606001514E0,9.646400169E-1,-1.414395858E0,2.347400023E0
1.146517704E1,1.522000414E0,1.041375367E0,-1.431161579E0,2.334346028E0
1.147515904E1,1.338745751E0,1.111297833E0,-1.417610657E0,2.244291210E0
1.148514104E1,9.626306212E-1,1.091628677E0,-1.444739399E0,2.050751768E0
1.149512204E1,4.534159058E-1,9.791142145E-1,-1.470056089E0,1.823544771E0
1.150510404E1,-1.090382928E-1,7.459579521E-1,-1.462617846E0,1.645476702E0
1.151508604E1,-6.542408663E-1,4.536220202E-1,-1.383733644E0,1.596409360E0
1.152506804E1,-1.109317966E0,1.810078695E-1,-1.238466588E0,1.672468142E0
1.153504904E1,-1.516571859E0,-8.341930211E-3,-1.043812194E0,1.841087637E0
1.154503104E1,-1.885559818E0,-1.688441992E-1,-8.823881114E-1,2.088648599E0
1.155501304E1,-2.263113363E0,-3.950215173E-1,-7.938600969E-1,2.430625011E0
1.156499504E1,-2.711805888E0,-6.813041192E-1,-6.949257928E-1,2.881143581E0
1.157497704E1,-3.119177894E0,-9.074583408E-1,-4.400187653E-1,3.278165324E0
1.158495804E1,-3.413215073E0,-1.119130471E0,-1.669146637E-2,3.592042421E0
1.159494004E1,-3.540366286E0,-1.243310713E0,4.468629313E-1,3.778849223E0
1.160492204E1,-3.468287659E0,-1.190113038E0,9.867012691E-1,3.797231586E0
1.161490404E1,-3.274838376E0,-8.999759513E-1,1.470308104E0,3.700855174E0
1.162488604E1,-2.990991139E0,-3.815048012E-1,1.819621936E0,3.521732230E0
1.163486704E1,-2.621314378E0,2.745411006E-1,1.978010144E0,3.295327907E0
1.164484904E1,-2.243330478E0,8.585627541E-1,1.870111474E0,3.044171244E0
1.165483104E1,-1.874494547E0,1.307531852E0,1.615083994E0,2.798547062E0
1.166481304E1,-1.533534631E0,1.542545190E0,1.187447877E0,2.478145797E0
1.167479504E1,-1.262981039E0,1.441566992E0,6.192540514E-1,2.014128119E0
1.168477604E1,-1.053466532E0,1.103090389E0,5.228932897E-2,1.526215684E0
1.169475812E1,-8.975271374E-1,6.994544613E-1,-3.528326869E-1,1.191336397E0
1.170474012E1,-7.165575671E-1,3.111788768E-1,-6.412161934E-1,1.010665744E0
1.171472212E1,-5.072418648E-1,3.111186504E-2,-7.463888919E-1,9.029721123E-1
1.172470312E1,-3.324586487E-1,-1.839042878E-1,-8.201573646E-1,9.038847509E-1
1.173468512E1,-3.064993501E-1,-3.084549513E-1,-9.346364915E-1,1.030840279E0
1.174466712E1,-3.231031036E-1,-2.695241895E-1,-1.037197824E0,1.119293630E0
1.175464912E1,-4.045261663E-1,-7.756302327E-2,-1.072517345E0,1.148891160E0
1.176463112E1,-5.449949974E-1,1.965491840E-1,-1.016547797E0,1.170051517E0
1.177461212E1,-6.009744859E-1,4.701450822E-1,-9.129339659E-1,1.189813077E0
1.178459412E1,-6.665352219E-1,7.679405594E-1,-7.882011616E-1,1.286570237E0
1.179457612E1,-6.612066543E-1,9.507891324E-1,-6.697869316E-1,1.337837340E0
1.180455812E1,-6.674508959E-1,1.030767640E0,-5.254108449E-1,1.335675553E0
1.181454012E1,-6.342773026E-1,1.021079096E0,-3.613123190E-1,1.255172024E0
1.182452113E1,-5.363539821E-1,9.576768601E-1,-1.964150635E-1,1.115078221E0
1.183450312E1,-3.882855248E-1,7.400040248E-1,-5.688244477E-3,8.357056669E-1
1.184448512E1,-1.823039049E-1,4.171175605E-1,3.185318235E-1,5.555936425E-1
1.185446712E1,7.352990627E-2,1.165241906E-1,7.103735518E-1,7.236125464E-1
1.186444912E1,3.431549603E-1,-1.737046972E-1,1.028736902E0,1.098284236E0
1.187443012E1,5.537704986E-1,-4.717782095E-1,1.241258633E0,1.438735361E0
1.188441212E1,7.430875540E-1,-7.214081249E-1,1.400566024E0,1.741893792E0
1.189439413E1,9.355001253E-1,-9.049747360E-1,1.569203231E0,2.038759068E0
1.190437612E1,1.076874105E0,-1.036163743E0,1.692326882E0,2.257711987E0
1.191435713E1,1.144120009E0,-1.158170283E0,1.799160190E0,2.426385457E0
1.192433912E1,1.180631193E0,-1.248754179E0,1.841078879E0,2.518501231E0
1.193432112E1,1.166844628E0,-1.313667043E0,1.909837457E0,2.595135179E0
1.194430312E1,1.199268023E0,-1.348999721E0,1.924636760E0,2.638611509E0
1.195428512E1,1.270173115E0,-1.415266362E0,1.889610769E0,2.680848275E0
1.196426612E1,1.325286046E0,-1.481111858E0,1.792198495E0,2.676200830E0
1.197424812E1,1.400825640E0,-1.549171255E0,1.706047958E0,2.696821034E0
1.198423013E1,1.577005171E0,-1.538137705E0,1.620537107E0,2.734767527E0
1.199421212E1,1.750248815E0,-1.512074473E0,1.531436065E0,2.773992889E0
1.200419412E1,1.908089724E0,-1.479923850E0,1.430093293E0,2.806447545E0
1.201417512E1,2.035418108E0,-1.393617485E0,1.345361291E0,2.809820914E0
1.202415712E1,2.110843096E0,-1.325720932E0,1.302773681E0,2.812545792E0
1.203413912E1,2.077330949E0,-1.293323265E0,1.230263529E0,2.738893443E0
1.204412112E1,1.984720409E0,-1.312426410E0,1.167301880E0,2.650315427E0
1.205410212E1,1.817168444E0,-1.378785730E0,1.112030489E0,2.537668823E0
1.206408412E1,1.602330632E0,-1.502620402E0,1.057079526E0,2.437775349E0
1.207406613E1,1.354746072E0,-1.669226141E0,9.635251721E-1,2.355850926E0
1.208404812E1,1.046466830E0,-1.802297075E0,8.481737868E-1,2.250059187E0
1.209403012E1,7.063202620E-1,-1.894610576E0,7.921585572E-1,2.171624445E0
1.210401112E1,3.821933109E-1,-1.938566582E0,7.890396523E-1,2.127603274E0
1.211399312E1,6.316688597E-2,-1.914315547E0,8.131290114E-1,2.080810625E0
1.212397512E1,-1.381527489E-1,-1.801672738E0,8.683175178E-1,2.004765859E0
1.213395712E1,-3.249864918E-1,-1.648808395E0,8.681958226E-1,1.891546808E0
1.214393913E1,-5.183088899E-1,-1.529529581E0,8.128893486E-1,1.808008279E0
1.215392012E1,-8.041798478E-1,-1.582115053E0,6.688045263E-1,1.896600317E0
1.216390213E1,-1.265552060E0,-1.862799531E0,4.766370264E-1,2.301918105E0
1.217388412E1,-1.760036470E0,-2.264835660E0,3.346268693E-1,2.887764548E0
1.218386612E1,-2.040298194E0,-2.513585570E0,3.017666137E-1,3.251460014E0
1.219384712E1,-2.207697546E0,-2.525470328E0,4.240680727E-1,3.381088961E0
1.220382912E1,-2.315145396E0,-2.403751178E0,5.554644370E-1,3.383261544E0
1.221381112E1,-2.440640677E0,-2.209830025E0,6.129015633E-1,3.348988501E0
